type, ID, parentID, startX, startY, startZ, endX, endY, endZ, radius, volume, growthVolume, length, growthLength, FittingType,segmentID, parentSegmentID, segmentMedianRadius, segmentGrowthVolume, segmentGrowthLength, branchOrder, reverseBranchOrder, reversePipeRadiusBranchorder, reversePipeAreaBranchorder, branchID, treeID, treeSpecies, translateX, translateY, translatez, gvA, gvB, gvC, glA, glB, glC
cylinder, 3966, 3965, -2.605061, -3.036144, 3.402842, -2.679380, -3.029731, 3.415442, 0.012229, 0.000036, 0.000156, 0.075652, 0.346005, ALLOMETRICGROWTHVOLUME, 1096, 1082, 0.012552, 0.000195, 0.427286, 3, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3967, 3966, -2.679380, -3.029731, 3.415442, -2.721344, -2.982943, 3.474668, 0.012113, 0.000040, 0.000121, 0.086359, 0.270353, ALLOMETRICGROWTHVOLUME, 1096, 1082, 0.012552, 0.000195, 0.427286, 3, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3968, 3967, -2.721344, -2.982943, 3.474668, -2.803799, -3.056367, 3.621855, 0.011817, 0.000081, 0.000081, 0.183994, 0.183994, ALLOMETRICGROWTHVOLUME, 1096, 1082, 0.012552, 0.000195, 0.427286, 3, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3969, 3922, -2.204557, -3.103797, 3.236502, -2.150218, -3.134948, 3.297431, 0.005110, 0.000007, 0.000027, 0.087381, 0.317814, ALLOMETRICGROWTHVOLUME, 1097, 1081, 0.004761, 0.000015, 0.170758, 3, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3970, 3969, -2.150218, -3.134948, 3.297431, -2.106167, -3.154099, 3.332840, 0.004761, 0.000004, 0.000019, 0.059675, 0.230433, ALLOMETRICGROWTHVOLUME, 1097, 1081, 0.004761, 0.000015, 0.170758, 3, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3971, 3970, -2.106167, -3.154099, 3.332840, -2.031420, -3.164754, 3.360334, 0.004503, 0.000005, 0.000015, 0.080353, 0.170758, ALLOMETRICGROWTHVOLUME, 1097, 1081, 0.004761, 0.000015, 0.170758, 3, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3972, 3971, -2.031420, -3.164754, 3.360334, -2.064901, -3.091063, 3.400605, 0.003480, 0.000003, 0.000010, 0.090405, 0.090405, ALLOMETRICGROWTHVOLUME, 1097, 1081, 0.004761, 0.000015, 0.170758, 3, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3973, 3918, -2.122941, -3.093342, 2.984837, -2.184990, -3.041329, 3.018336, 0.005544, 0.000008, 0.000041, 0.087623, 0.574104, ALLOMETRICGROWTHVOLUME, 1098, 1080, 0.004390, 0.000020, 0.336952, 3, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3974, 3973, -2.184990, -3.041329, 3.018336, -2.205249, -2.981868, 3.056630, 0.005190, 0.000006, 0.000032, 0.073570, 0.486482, ALLOMETRICGROWTHVOLUME, 1098, 1080, 0.004390, 0.000020, 0.336952, 3, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3975, 3974, -2.205249, -2.981868, 3.056630, -2.251128, -2.927776, 3.083816, 0.004817, 0.000006, 0.000026, 0.075960, 0.412912, ALLOMETRICGROWTHVOLUME, 1098, 1080, 0.004390, 0.000020, 0.336952, 3, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3976, 3975, -2.251128, -2.927776, 3.083816, -2.240285, -2.852543, 3.130912, 0.004390, 0.000005, 0.000020, 0.089418, 0.336952, ALLOMETRICGROWTHVOLUME, 1098, 1080, 0.004390, 0.000020, 0.336952, 3, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3977, 3976, -2.240285, -2.852543, 3.130912, -2.216064, -2.779891, 3.156109, 0.003386, 0.000003, 0.000015, 0.080622, 0.247534, ALLOMETRICGROWTHVOLUME, 1098, 1080, 0.004390, 0.000020, 0.336952, 3, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3978, 3977, -2.216064, -2.779891, 3.156109, -2.181370, -2.685638, 3.184029, 0.002500, 0.000002, 0.000012, 0.104244, 0.166913, ALLOMETRICGROWTHVOLUME, 1098, 1080, 0.004390, 0.000020, 0.336952, 3, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3979, 3978, -2.181370, -2.685638, 3.184029, -2.160128, -2.643140, 3.224895, 0.002500, 0.000001, 0.000010, 0.062669, 0.062669, ALLOMETRICGROWTHVOLUME, 1098, 1080, 0.004390, 0.000020, 0.336952, 3, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3980, 3915, -1.942943, -3.148027, 2.782017, -1.919506, -3.188692, 2.837897, 0.009499, 0.000021, 0.000180, 0.072976, 1.145169, ALLOMETRICGROWTHVOLUME, 1099, 1079, 0.009028, 0.000107, 0.878994, 3, 2, 1.414214, 2, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3981, 3980, -1.919506, -3.188692, 2.837897, -1.956899, -3.276383, 2.929333, 0.009310, 0.000036, 0.000159, 0.132093, 1.072193, ALLOMETRICGROWTHVOLUME, 1099, 1079, 0.009028, 0.000107, 0.878994, 3, 2, 1.414214, 2, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3982, 3981, -1.956899, -3.276383, 2.929333, -1.984582, -3.268056, 2.983169, 0.009028, 0.000016, 0.000123, 0.061106, 0.940100, ALLOMETRICGROWTHVOLUME, 1099, 1079, 0.009028, 0.000107, 0.878994, 3, 2, 1.414214, 2, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3983, 3982, -1.984582, -3.268056, 2.983169, -1.994838, -3.309129, 3.060005, 0.008894, 0.000022, 0.000107, 0.087726, 0.878994, ALLOMETRICGROWTHVOLUME, 1099, 1079, 0.009028, 0.000107, 0.878994, 3, 2, 1.414214, 2, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3984, 3983, -1.994838, -3.309129, 3.060005, -2.004291, -3.313518, 3.143013, 0.008599, 0.000019, 0.000085, 0.083660, 0.791267, ALLOMETRICGROWTHVOLUME, 1099, 1079, 0.009028, 0.000107, 0.878994, 3, 2, 1.414214, 2, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3985, 3984, -2.004291, -3.313518, 3.143013, -1.987354, -3.363661, 3.206161, 0.008205, 0.000017, 0.000066, 0.082394, 0.707607, ALLOMETRICGROWTHVOLUME, 1099, 1079, 0.009028, 0.000107, 0.878994, 3, 2, 1.414214, 2, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3986, 3985, -1.987354, -3.363661, 3.206161, -2.066756, -3.458421, 3.258100, 0.004695, 0.000009, 0.000023, 0.134096, 0.373764, ALLOMETRICGROWTHVOLUME, 1100, 1099, 0.002772, 0.000011, 0.131318, 3, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3987, 3986, -2.066756, -3.458421, 3.258100, -2.024828, -3.483941, 3.354694, 0.002772, 0.000003, 0.000014, 0.108350, 0.239668, ALLOMETRICGROWTHVOLUME, 1100, 1099, 0.002772, 0.000011, 0.131318, 3, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3988, 3987, -2.024828, -3.483941, 3.354694, -2.011709, -3.521308, 3.410870, 0.002500, 0.000001, 0.000011, 0.068732, 0.131318, ALLOMETRICGROWTHVOLUME, 1100, 1099, 0.002772, 0.000011, 0.131318, 3, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3989, 3988, -2.011709, -3.521308, 3.410870, -1.997738, -3.528823, 3.471412, 0.002500, 0.000001, 0.000010, 0.062586, 0.062586, ALLOMETRICGROWTHVOLUME, 1100, 1099, 0.002772, 0.000011, 0.131318, 3, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3990, 3985, -1.987354, -3.363661, 3.206161, -1.892028, -3.349267, 3.234987, 0.006429, 0.000013, 0.000025, 0.100624, 0.251449, ALLOMETRICGROWTHVOLUME, 1101, 1099, 0.006429, 0.000012, 0.150825, 4, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3991, 3990, -1.892028, -3.349267, 3.234987, -1.792444, -3.409904, 3.330666, 0.005098, 0.000012, 0.000012, 0.150825, 0.150825, ALLOMETRICGROWTHVOLUME, 1101, 1099, 0.006429, 0.000012, 0.150825, 4, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3992, 3912, -1.891430, -3.053280, 2.557732, -1.971083, -3.015362, 2.563512, 0.020823, 0.000120, 0.001635, 0.088407, 6.168635, ALLOMETRICGROWTHVOLUME, 1102, 1078, 0.020823, 0.001515, 6.080227, 3, 7, 3.316625, 11, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3993, 3992, -1.971083, -3.015362, 2.563512, -2.012806, -2.979286, 2.568961, 0.020728, 0.000075, 0.001515, 0.055425, 6.080227, ALLOMETRICGROWTHVOLUME, 1102, 1078, 0.020823, 0.001515, 6.080227, 3, 7, 3.316625, 11, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3994, 3993, -2.012806, -2.979286, 2.568961, -2.096745, -2.998046, 2.582013, 0.020505, 0.000115, 0.001428, 0.086995, 5.869187, ALLOMETRICGROWTHVOLUME, 1103, 1102, 0.020505, 0.001313, 5.782192, 3, 6, 3.162278, 10, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3995, 3994, -2.096745, -2.998046, 2.582013, -2.156209, -2.999123, 2.580275, 0.020391, 0.000078, 0.001313, 0.059500, 5.782192, ALLOMETRICGROWTHVOLUME, 1103, 1102, 0.020505, 0.001313, 5.782192, 3, 6, 3.162278, 10, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3996, 3995, -2.156209, -2.999123, 2.580275, -2.226651, -2.977796, 2.652875, 0.016016, 0.000083, 0.000875, 0.103381, 3.943104, ALLOMETRICGROWTHVOLUME, 1104, 1103, 0.015737, 0.000626, 3.627925, 3, 5, 2.449490, 6, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3997, 3996, -2.226651, -2.977796, 2.652875, -2.286980, -2.978136, 2.685364, 0.015911, 0.000054, 0.000792, 0.068522, 3.839723, ALLOMETRICGROWTHVOLUME, 1104, 1103, 0.015737, 0.000626, 3.627925, 3, 5, 2.449490, 6, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3998, 3997, -2.286980, -2.978136, 2.685364, -2.353994, -2.946580, 2.693886, 0.015816, 0.000059, 0.000738, 0.074561, 3.771202, ALLOMETRICGROWTHVOLUME, 1104, 1103, 0.015737, 0.000626, 3.627925, 3, 5, 2.449490, 6, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 3999, 3998, -2.353994, -2.946580, 2.693886, -2.417425, -2.926521, 2.711091, 0.015737, 0.000053, 0.000679, 0.068716, 3.696641, ALLOMETRICGROWTHVOLUME, 1104, 1103, 0.015737, 0.000626, 3.627925, 3, 5, 2.449490, 6, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4000, 3999, -2.417425, -2.926521, 2.711091, -2.476416, -2.932763, 2.737534, 0.015675, 0.000050, 0.000626, 0.064947, 3.627925, ALLOMETRICGROWTHVOLUME, 1104, 1103, 0.015737, 0.000626, 3.627925, 3, 5, 2.449490, 6, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4001, 4000, -2.476416, -2.932763, 2.737534, -2.527876, -2.918598, 2.787589, 0.015621, 0.000056, 0.000575, 0.073174, 3.562978, ALLOMETRICGROWTHVOLUME, 1104, 1103, 0.015737, 0.000626, 3.627925, 3, 5, 2.449490, 6, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4002, 4001, -2.527876, -2.918598, 2.787589, -2.561370, -2.889909, 2.836428, 0.015587, 0.000050, 0.000519, 0.065803, 3.489804, ALLOMETRICGROWTHVOLUME, 1104, 1103, 0.015737, 0.000626, 3.627925, 3, 5, 2.449490, 6, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4003, 4002, -2.561370, -2.889909, 2.836428, -2.623194, -2.883802, 2.883537, 0.015546, 0.000059, 0.000469, 0.077967, 3.424001, ALLOMETRICGROWTHVOLUME, 1104, 1103, 0.015737, 0.000626, 3.627925, 3, 5, 2.449490, 6, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4004, 4003, -2.623194, -2.883802, 2.883537, -2.610039, -2.854403, 2.987963, 0.014745, 0.000075, 0.000362, 0.109280, 2.434977, ALLOMETRICGROWTHVOLUME, 1105, 1104, 0.014745, 0.000362, 2.434977, 3, 4, 2.236068, 5, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4005, 4004, -2.610039, -2.854403, 2.987963, -2.599344, -2.769749, 3.046763, 0.012537, 0.000051, 0.000224, 0.103625, 1.428098, ALLOMETRICGROWTHVOLUME, 1106, 1105, 0.012537, 0.000224, 1.428098, 3, 3, 1.732051, 3, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4006, 4005, -2.599344, -2.769749, 3.046763, -2.747926, -2.752402, 3.084019, 0.007856, 0.000030, 0.000092, 0.154160, 0.798553, ALLOMETRICGROWTHVOLUME, 1107, 1106, 0.007856, 0.000062, 0.644393, 3, 2, 1.414214, 2, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4007, 4006, -2.747926, -2.752402, 3.084019, -2.788555, -2.675511, 3.099159, 0.007226, 0.000014, 0.000062, 0.088273, 0.644393, ALLOMETRICGROWTHVOLUME, 1107, 1106, 0.007856, 0.000062, 0.644393, 3, 2, 1.414214, 2, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4008, 4007, -2.788555, -2.675511, 3.099159, -2.796901, -2.621247, 3.136013, 0.006058, 0.000008, 0.000032, 0.066125, 0.320516, ALLOMETRICGROWTHVOLUME, 1108, 1107, 0.005542, 0.000017, 0.171784, 3, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4009, 4008, -2.796901, -2.621247, 3.136013, -2.780486, -2.541575, 3.150395, 0.005542, 0.000008, 0.000025, 0.082607, 0.254391, ALLOMETRICGROWTHVOLUME, 1108, 1107, 0.005542, 0.000017, 0.171784, 3, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4010, 4009, -2.780486, -2.541575, 3.150395, -2.761217, -2.468191, 3.195398, 0.004958, 0.000007, 0.000017, 0.088215, 0.171784, ALLOMETRICGROWTHVOLUME, 1108, 1107, 0.005542, 0.000017, 0.171784, 3, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4011, 4010, -2.761217, -2.468191, 3.195398, -2.739935, -2.398989, 3.237135, 0.004226, 0.000005, 0.000010, 0.083569, 0.083569, ALLOMETRICGROWTHVOLUME, 1108, 1107, 0.005542, 0.000017, 0.171784, 3, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4012, 4007, -2.788555, -2.675511, 3.099159, -2.862185, -2.691154, 3.135432, 0.003527, 0.000003, 0.000015, 0.083557, 0.235604, ALLOMETRICGROWTHVOLUME, 1109, 1107, 0.002925, 0.000012, 0.152048, 4, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4013, 4012, -2.862185, -2.691154, 3.135432, -2.922330, -2.722279, 3.173172, 0.002925, 0.000002, 0.000012, 0.077528, 0.152048, ALLOMETRICGROWTHVOLUME, 1109, 1107, 0.002925, 0.000012, 0.152048, 4, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4014, 4013, -2.922330, -2.722279, 3.173172, -2.923642, -2.723438, 3.247671, 0.002500, 0.000001, 0.000010, 0.074519, 0.074519, ALLOMETRICGROWTHVOLUME, 1109, 1107, 0.002925, 0.000012, 0.152048, 4, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4015, 4005, -2.599344, -2.769749, 3.046763, -2.513565, -2.732279, 3.153635, 0.009160, 0.000037, 0.000081, 0.142070, 0.525920, ALLOMETRICGROWTHVOLUME, 1110, 1106, 0.007327, 0.000018, 0.231803, 4, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4016, 4015, -2.513565, -2.732279, 3.153635, -2.517200, -2.593066, 3.214669, 0.007327, 0.000026, 0.000044, 0.152048, 0.383850, ALLOMETRICGROWTHVOLUME, 1110, 1106, 0.007327, 0.000018, 0.231803, 4, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4017, 4016, -2.517200, -2.593066, 3.214669, -2.561128, -2.534720, 3.278636, 0.005124, 0.000008, 0.000018, 0.097086, 0.231803, ALLOMETRICGROWTHVOLUME, 1110, 1106, 0.007327, 0.000018, 0.231803, 4, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4018, 4017, -2.561128, -2.534720, 3.278636, -2.478054, -2.456909, 3.350697, 0.002500, 0.000003, 0.000010, 0.134717, 0.134717, ALLOMETRICGROWTHVOLUME, 1110, 1106, 0.007327, 0.000018, 0.231803, 4, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4019, 4004, -2.610039, -2.854403, 2.987963, -2.715651, -2.794585, 3.010469, 0.004376, 0.000007, 0.000028, 0.123445, 0.526271, ALLOMETRICGROWTHVOLUME, 1111, 1105, 0.002868, 0.000015, 0.252625, 4, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4020, 4019, -2.715651, -2.794585, 3.010469, -2.787990, -2.829281, 3.054312, 0.003740, 0.000004, 0.000021, 0.091427, 0.402826, ALLOMETRICGROWTHVOLUME, 1111, 1105, 0.002868, 0.000015, 0.252625, 4, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4021, 4020, -2.787990, -2.829281, 3.054312, -2.825047, -2.862434, 3.085649, 0.003243, 0.000002, 0.000017, 0.058774, 0.311399, ALLOMETRICGROWTHVOLUME, 1111, 1105, 0.002868, 0.000015, 0.252625, 4, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4022, 4021, -2.825047, -2.862434, 3.085649, -2.870481, -2.885117, 3.139603, 0.002868, 0.000002, 0.000015, 0.074092, 0.252625, ALLOMETRICGROWTHVOLUME, 1111, 1105, 0.002868, 0.000015, 0.252625, 4, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4023, 4022, -2.870481, -2.885117, 3.139603, -2.890199, -2.917372, 3.199849, 0.002510, 0.000001, 0.000013, 0.071126, 0.178533, ALLOMETRICGROWTHVOLUME, 1111, 1105, 0.002868, 0.000015, 0.252625, 4, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4024, 4023, -2.890199, -2.917372, 3.199849, -2.927071, -2.945428, 3.244826, 0.002500, 0.000001, 0.000011, 0.064572, 0.107407, ALLOMETRICGROWTHVOLUME, 1111, 1105, 0.002868, 0.000015, 0.252625, 4, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4025, 4024, -2.927071, -2.945428, 3.244826, -2.937814, -2.959598, 3.283796, 0.002500, 0.000001, 0.000010, 0.042836, 0.042836, ALLOMETRICGROWTHVOLUME, 1111, 1105, 0.002868, 0.000015, 0.252625, 4, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4026, 4004, -2.610039, -2.854403, 2.987963, -2.655807, -2.931503, 3.037241, 0.006124, 0.000012, 0.000035, 0.102311, 0.371327, ALLOMETRICGROWTHVOLUME, 1112, 1105, 0.005130, 0.000014, 0.161217, 4, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4027, 4026, -2.655807, -2.931503, 3.037241, -2.626407, -3.023559, 3.085012, 0.005130, 0.000009, 0.000023, 0.107800, 0.269017, ALLOMETRICGROWTHVOLUME, 1112, 1105, 0.005130, 0.000014, 0.161217, 4, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4028, 4027, -2.626407, -3.023559, 3.085012, -2.627574, -3.042422, 3.171926, 0.003734, 0.000004, 0.000014, 0.088945, 0.161217, ALLOMETRICGROWTHVOLUME, 1112, 1105, 0.005130, 0.000014, 0.161217, 4, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4029, 4028, -2.627574, -3.042422, 3.171926, -2.569369, -3.003270, 3.189320, 0.002500, 0.000001, 0.000010, 0.072272, 0.072272, ALLOMETRICGROWTHVOLUME, 1112, 1105, 0.005130, 0.000014, 0.161217, 4, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4030, 4003, -2.623194, -2.883802, 2.883537, -2.687397, -2.839479, 2.869310, 0.005219, 0.000007, 0.000048, 0.079302, 0.911057, ALLOMETRICGROWTHVOLUME, 1113, 1104, 0.003526, 0.000021, 0.477932, 4, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
cylinder, 4031, 4030, -2.687397, -2.839479, 2.869310, -2.777110, -2.863781, 2.899367, 0.004731, 0.000007, 0.000041, 0.097686, 0.831755, ALLOMETRICGROWTHVOLUME, 1113, 1104, 0.003526, 0.000021, 0.477932, 4, 1, 1.000000, 1, 26, 0, unknownSpecies, 0.000000, 0.000000, 0.000000, 0.010000, 0.401606, 0.000000, 0.010000, 0.401606, 0.000000
